Wavelength [nm],Refractive Index (Re),Refractive Index (Im)
673.541244875378,3.86844775243668,0.0838201323954292
674.034576960695,3.86657926816409,0.0841220560060143
674.527909046011,3.86470296685619,0.0843187066507946
675.021241131327,3.86282030076049,0.0844171552767732
675.514573216643,3.86093272212451,0.0844244728309535
676.007905301959,3.85904168319577,0.0843477302603385
676.501237387275,3.85714863622178,0.0841939985119317
676.994569472591,3.85525503345007,0.0839703485327361
677.487901557907,3.85336232712814,0.0836838512697551
677.981233643223,3.85147196950353,0.0833412917873973
678.474565728539,3.84958541282374,0.0829473335363626
678.967897813855,3.84770410933629,0.082505685614095
679.461229899172,3.84582951128871,0.0820200525421649
679.954561984488,3.8439630709285,0.0814941388421424
680.447894069804,3.84210624050319,0.080931649035598
680.94122615512,3.8402604722603,0.0803362876441019
681.434558240436,3.83842721844734,0.0797117591892245
681.927890325752,3.83660793131183,0.0790626938878784
682.421222411068,3.83480406310129,0.0784032617386463
682.914554496384,3.83301706606323,0.077753253090966
683.4078865817,3.83124839244518,0.0771325306421061
683.901218667016,3.8294994816014,0.0765609570893349
684.394550752333,3.82777103433544,0.0760583951299208
684.887882837649,3.82606262640564,0.0756447074611325
685.381214922965,3.82437373905962,0.0753397567802382
685.874547008281,3.82270385354502,0.0751634057845066
686.367879093597,3.82105245110946,0.0751355171712059
686.861211178913,3.81941901300055,0.0752759536376046
687.354543264229,3.81780302046593,0.0756030864699276
687.847875349545,3.81620395475321,0.0760988805828005
688.341207434861,3.81462129711003,0.0767076858358397
688.834539520177,3.813054528784,0.0773721188600971
689.327871605494,3.81150313102274,0.0780347962866252
689.82120369081,3.80996658507389,0.0786383347464759
690.314535776126,3.80844437218507,0.0791253508707014
690.807867861442,3.8069359736039,0.0794384612903541
691.301199946758,3.80544087057801,0.0795211519593431
691.794532032074,3.80395854435501,0.0793529604593407
692.28786411739,3.80248847618253,0.078961605751818
692.781196202706,3.8010301473082,0.0783781662173697
693.274528288022,3.79958303897965,0.0776337202365901
693.767860373338,3.79814663244448,0.0767593461900735
694.261192458655,3.79672040895034,0.0757861224584146
694.754524543971,3.79530384974484,0.0747451274222076
695.247856629287,3.7938964360756,0.073667439462047
695.741188714603,3.79249764919025,0.0725841369585272
