wavelength,tx,ty
637.9150335027609,0.7124998268208129,0.7326779680825345
638.3765023242968,0.7135955882613056,0.7331381186911285
638.8379711458324,0.714664488459693,0.7335468426247909
639.2994399673681,0.7157071584383167,0.7339039343650642
639.7609087889039,0.7167242292195157,0.7342113047207135
640.2223776104396,0.7177163318315486,0.7344710857348595
640.6838464319753,0.7186841470193721,0.7346854094506226
641.1453152535111,0.7196285258842643,0.7348564079111236
641.6067840750468,0.7205503559860474,0.7349862131594832
642.0682528965825,0.7214505248845435,0.7350769572388219
642.5297217181183,0.7223299201395751,0.7351307721922609
642.991190539654,0.7231894293109643,0.7351497900629202
643.4526593611897,0.7240299399585335,0.7351361428939213
643.9141281827254,0.7248523396421049,0.7350919627283841
644.3755970042612,0.725657515921501,0.7350193816094293
644.8370658257969,0.7264463563565434,0.7349205315801782
645.2985346473326,0.7272197485070553,0.7347975446837512
645.7600034688684,0.7279785799328582,0.7346525529632687
646.2214722904041,0.7287237381937747,0.7344876884618516
646.6829411119397,0.729456110849627,0.7343050832226208
647.1444099334756,0.7301765854602376,0.7341068692886964
647.6058787550112,0.7308860495854285,0.7338951787031999
648.067347576547,0.7315853907850222,0.733672143509251
648.5288163980827,0.7322754966188406,0.7334398957499711
648.9902852196184,0.7329572546467062,0.7332005674684808
649.4517540411541,0.7336315524284412,0.7329562907079007
649.9132228626898,0.7342992775238684,0.7327091975113513
650.3746916842256,0.7349613174928092,0.7324614199219533
650.8361605057613,0.7356185598950863,0.7322150899828278
651.297629327297,0.7362718922905224,0.731972339737095
651.7590981488328,0.7369222022389388,0.7317353012278758
652.2205669703685,0.7375703773001585,0.7315061064982906
652.6820357919042,0.7382173050340035,0.7312868875914605
653.14350461344,0.7388638730002961,0.7310797765505062
653.6049734349757,0.7395109687588588,0.730886905418548
654.0664422565114,0.7401594798695135,0.7307104062387066
654.5279110780472,0.7408102938920826,0.7305524110541027
654.9893798995829,0.7414642983863886,0.7304150519078576
655.4508487211186,0.7421223809122536,0.7303004608430912
655.9123175426544,0.7427854290294995,0.7302107699029247
656.37378636419,0.743454330297949,0.7301481111304784
656.8352551857258,0.7441299722774247,0.7301146165688732
657.2967240072614,0.7448132107025445,0.7301124182612296
657.7581928287973,0.7455041227156507,0.7301436482506686
658.2196616503329,0.7462019800552411,0.7302104385803107
658.6811304718686,0.7469060172703705,0.7303149104276458
659.1425992934044,0.7476154689100932,0.7304580006159049
659.6040681149401,0.7483295695234639,0.7306384127689676
660.0655369364758,0.7490475536595366,0.7308546030392375
660.5270057580116,0.7497686558673663,0.7311050275791191
660.9884745795473,0.750492110696007,0.7313881425410166
661.449943401083,0.7512171526945135,0.7317024040773339
661.9114122226188,0.75194301641194,0.7320462683404751
662.3728810441545,0.7526689363973409,0.7324181914828445
662.8343498656902,0.753394147199771,0.7328166296568462
663.295818687226,0.7541178833682844,0.7332400390148842
663.7572875087617,0.7548393794519359,0.7336868757093628
664.2187563302974,0.7555578699997798,0.734155595892686
664.6802251518332,0.7562725895608704,0.7346446557172578
665.1416939733688,0.7569827726842621,0.7351525113354823
665.6031627949046,0.7576876539190098,0.7356776188997641
666.0646316164402,0.7583864678141675,0.7362184345625068
666.5261004379761,0.7590784489187902,0.7367734144761149
666.9875692595117,0.7597628317819317,0.7373410147929923
667.4490380810474,0.7604388509526467,0.737919691665543
667.9105069025832,0.76110574097999,0.7385079012461715
668.3719757241189,0.7617627364130156,0.7391040996872815
668.8334445456546,0.7624090718007778,0.7397067431412776
669.2949133671904,0.7630439816923318,0.7403142877605636
669.7563821887261,0.7636667006367316,0.7409251896975434
670.2178510102618,0.7642764631830313,0.7415379051046218
670.6793198317976,0.7648725038802862,0.7421508901342024
671.1407886533333,0.7654540572775501,0.7427626009386893
671.602257474869,0.7660203579238777,0.7433714936704869
672.0637262964048,0.7665706403683231,0.7439760244819992
672.5251951179405,0.7671041391599415,0.7445746495256302
672.9866639394762,0.7676200888477867,0.7451658249537844
673.448132761012,0.7681177239809134,0.7457480069188652
673.9096015825477,0.768596279108376,0.7463196515732776
674.3710704040834,0.769054988779229,0.7468792150694252
674.832539225619,0.7694930875425264,0.7474251535597121
675.2940080471549,0.7699098099473236,0.7479559231965427
675.7554768686905,0.7703043905426744,0.748469980132321
676.2169456902263,0.7706760638776335,0.7489657805194512
676.678414511762,0.7710240645012552,0.7494417805103368
677.1398833332977,0.771347626962594,0.7498964362573829
677.6013521548334,0.7716459858107041,0.7503282039129932
678.0628209763692,0.7719183755946406,0.7507355396295715
678.5242897979049,0.7721640308634574,0.7511168995595223
678.9857586194406,0.7723821861662092,0.7514707398552496
679.4472274409763,0.7725720760519501,0.7517955166691579
679.9086962625121,0.7727329350697351,0.7520896861536506
680.3701650840478,0.7728639977686184,0.7523517044611324
680.8316339055835,0.7729644986976543,0.7525800277440071
681.2931027271193,0.7730336724058973,0.7527731121546789
681.754571548655,0.7730707534424022,0.7529294138455522
682.2160403701907,0.773074976356223,0.7530473889690308
682.6775091917265,0.7730455756964145,0.7531254936775188
683.1389780132622,0.772981786012031,0.7531621841234204
683.6004468347978,0.772882841852127,0.7531559164591399
684.0619156563337,0.7727479777657569,0.7531051468370812
684.5233844778693,0.7725764283019751,0.7530083314096485
684.9848532994051,0.7723674280098362,0.752863926329246
